wordnum,ayah,Surah_id,position,uthmani,nastaliq
3551,198,2,7,اَخْرَجُوْكُمْ,أَخۡرَجُوكُمۡۚ
3552,198,2,8,وَ الْفِتْنَةُ,وَٱلۡفِتۡنَةُ
3553,198,2,9,اَشَدُّ,أَشَدُّ
3554,198,2,10,مِنَ,مِنَ
3555,198,2,11,الْقَتْلِ ۚ,ٱلۡقَتۡلِۚ
3556,198,2,12,وَ لَا,وَلَا
3557,198,2,13,تُقٰتِلُوْهُمْ,تُقَٰتِلُوهُمۡ
3558,198,2,14,عِنْدَ,عِندَ
3559,198,2,15,الْمَسْجِدِ,ٱلۡمَسۡجِدِ
3560,198,2,16,الْحَرَامِ,ٱلۡحَرَامِ
3561,198,2,17,حَتّٰی,حَتَّىٰ
3562,198,2,18,یُقٰتِلُوْكُمْ,يُقَٰتِلُوكُمۡ
3563,198,2,19,فِیْهِ ۚ,فِيهِۖ
3564,198,2,20,فَاِنْ,فَإِن
3565,198,2,21,قٰتَلُوْكُمْ,قَٰتَلُوكُمۡ
3566,198,2,22,فَاقْتُلُوْهُمْ ؕ,فَٱقۡتُلُوهُمۡۗ
3567,198,2,23,كَذٰلِكَ,كَذَٰلِكَ
3568,198,2,24,جَزَآءُ,جَزَآءُ
3569,198,2,25,الْكٰفِرِیْنَ ,ٱلۡكَٰفِرِينَ
3570,199,2,1,فَاِنِ,فَإِنِ
3571,199,2,2,انْتَهَوْا,ٱنتَهَوۡاْ
3572,199,2,3,فَاِنَّ,فَإِنَّ
3573,199,2,4,اللّٰهَ,ٱللَّهَ
3574,199,2,5,غَفُوْرٌ,غَفُورٞ
3575,199,2,6,رَّحِیْمٌ ,رَّحِيمٞ
3576,200,2,1,وَ قٰتِلُوْهُمْ,وَقَٰتِلُوهُمۡ
3577,200,2,2,حَتّٰی,حَتَّىٰ
3578,200,2,3,لَا,لَا
3579,200,2,4,تَكُوْنَ,تَكُونَ
3580,200,2,5,فِتْنَةٌ,فِتۡنَةٞ
3581,200,2,6,وَّ یَكُوْنَ,وَيَكُونَ
3582,200,2,7,الدِّیْنُ,ٱلدِّينُ
3583,200,2,8,لِلّٰهِ ؕ,لِلَّهِۖ
3584,200,2,9,فَاِنِ,فَإِنِ
3585,200,2,10,انْتَهَوْا,ٱنتَهَوۡاْ
3586,200,2,11,فَلَا,فَلَا
3587,200,2,12,عُدْوَانَ,عُدۡوَٰنَ
3588,200,2,13,اِلَّا,إِلَّا
3589,200,2,14,عَلَی,عَلَى
3590,200,2,15,الظّٰلِمِیْنَ ,ٱلظَّٰلِمِينَ
3591,201,2,1,اَلشَّهْرُ,ٱلشَّهۡرُ
3592,201,2,2,الْحَرَامُ,ٱلۡحَرَامُ
3593,201,2,3,بِالشَّهْرِ,بِٱلشَّهۡرِ
3594,201,2,4,الْحَرَامِ,ٱلۡحَرَامِ
3595,201,2,5,وَ الْحُرُمٰتُ,وَٱلۡحُرُمَٰتُ
3596,201,2,6,قِصَاصٌ ؕ,قِصَاصٞۚ
3597,201,2,7,فَمَنِ,فَمَنِ
3598,201,2,8,اعْتَدٰی,ٱعۡتَدَىٰ
3599,201,2,9,عَلَیْكُمْ,عَلَيۡكُمۡ
3600,201,2,10,فَاعْتَدُوْا,فَٱعۡتَدُواْ
3601,201,2,11,عَلَیْهِ,عَلَيۡهِ
3602,201,2,12,بِمِثْلِ,بِمِثۡلِ
3603,201,2,13,مَا,مَا
3604,201,2,14,اعْتَدٰی,ٱعۡتَدَىٰ
3605,201,2,15,عَلَیْكُمْ ۪,عَلَيۡكُمۡۚ
3606,201,2,16,وَ اتَّقُوا,وَٱتَّقُواْ
3607,201,2,17,اللّٰهَ,ٱللَّهَ
3608,201,2,18,وَ اعْلَمُوْۤا,وَٱعۡلَمُوٓاْ
3609,201,2,19,اَنَّ,أَنَّ
3610,201,2,20,اللّٰهَ,ٱللَّهَ
3611,201,2,21,مَعَ,مَعَ
3612,201,2,22,الْمُتَّقِیْنَ ,ٱلۡمُتَّقِينَ
3613,202,2,1,وَ اَنْفِقُوْا,وَأَنفِقُواْ
3614,202,2,2,فِیْ,فِي
3615,202,2,3,سَبِیْلِ,سَبِيلِ
3616,202,2,4,اللّٰهِ,ٱللَّهِ
3617,202,2,5,وَ لَا,وَلَا
3618,202,2,6,تُلْقُوْا,تُلۡقُواْ
3619,202,2,7,بِاَیْدِیْكُمْ,بِأَيۡدِيكُمۡ
3620,202,2,8,اِلَی,إِلَى
3621,202,2,9,التَّهْلُكَةِ ۛۖۚ,ٱلتَّهۡلُكَةِ
3622,202,2,10,وَ اَحْسِنُوْا ۛۚ,وَأَحۡسِنُوٓاْۚ
3623,202,2,11,اِنَّ,إِنَّ
3624,202,2,12,اللّٰهَ,ٱللَّهَ
3625,202,2,13,یُحِبُّ,يُحِبُّ
3626,202,2,14,الْمُحْسِنِیْنَ ,ٱلۡمُحۡسِنِينَ
3627,203,2,1,وَ اَتِمُّوا,وَأَتِمُّواْ
3628,203,2,2,الْحَجَّ,ٱلۡحَجَّ
3629,203,2,3,وَ الْعُمْرَةَ,وَٱلۡعُمۡرَةَ
3630,203,2,4,لِلّٰهِ ؕ,لِلَّهِۚ
3631,203,2,5,فَاِنْ,فَإِنۡ
3632,203,2,6,اُحْصِرْتُمْ,أُحۡصِرۡتُمۡ
3633,203,2,7,فَمَا,فَمَا
3634,203,2,8,اسْتَیْسَرَ,ٱسۡتَيۡسَرَ
3635,203,2,9,مِنَ,مِنَ
3636,203,2,10,الْهَدْیِ ۚ,ٱلۡهَدۡيِۖ
3637,203,2,11,وَ لَا,وَلَا
3638,203,2,12,تَحْلِقُوْا,تَحۡلِقُواْ
3639,203,2,13,رُءُوْسَكُمْ,رُءُوسَكُمۡ
3640,203,2,14,حَتّٰی,حَتَّىٰ
3641,203,2,15,یَبْلُغَ,يَبۡلُغَ
3642,203,2,16,الْهَدْیُ,ٱلۡهَدۡيُ
3643,203,2,17,مَحِلَّهٗ ؕ,مَحِلَّهُۥۚ
3644,203,2,18,فَمَنْ,فَمَن
3645,203,2,19,كَانَ,كَانَ
3646,203,2,20,مِنْكُمْ,مِنكُم
3647,203,2,21,مَّرِیْضًا,مَّرِيضًا
3648,203,2,22,اَوْ,أَوۡ
3649,203,2,23,بِهٖۤ,بِهِۦٓ
3650,203,2,24,اَذًی,أَذٗى
3651,203,2,25,مِّنْ,مِّن
3652,203,2,26,رَّاْسِهٖ,رَّأۡسِهِۦ
3653,203,2,27,فَفِدْیَةٌ,فَفِدۡيَةٞ
3654,203,2,28,مِّنْ,مِّن
3655,203,2,29,صِیَامٍ,صِيَامٍ
3656,203,2,30,اَوْ,أَوۡ
3657,203,2,31,صَدَقَةٍ,صَدَقَةٍ
3658,203,2,32,اَوْ,أَوۡ
3659,203,2,33,نُسُكٍ ۚ,نُسُكٖۚ
3660,203,2,34,فَاِذَاۤ,فَإِذَآ
3661,203,2,35,اَمِنْتُمْ ۥ,أَمِنتُمۡ
3662,203,2,36,فَمَنْ,فَمَن
3663,203,2,37,تَمَتَّعَ,تَمَتَّعَ
3664,203,2,38,بِالْعُمْرَةِ,بِٱلۡعُمۡرَةِ
3665,203,2,39,اِلَی,إِلَى
3666,203,2,40,الْحَجِّ,ٱلۡحَجِّ
3667,203,2,41,فَمَا,فَمَا
3668,203,2,42,اسْتَیْسَرَ,ٱسۡتَيۡسَرَ
3669,203,2,43,مِنَ,مِنَ
3670,203,2,44,الْهَدْیِ ۚ,ٱلۡهَدۡيِۚ
3671,203,2,45,فَمَنْ,فَمَن
3672,203,2,46,لَّمْ,لَّمۡ
3673,203,2,47,یَجِدْ,يَجِدۡ
3674,203,2,48,فَصِیَامُ,فَصِيَامُ
3675,203,2,49,ثَلٰثَةِ,ثَلَٰثَةِ
3676,203,2,50,اَیَّامٍ,أَيَّامٖ
3677,203,2,51,فِی,فِي
3678,203,2,52,الْحَجِّ,ٱلۡحَجِّ
3679,203,2,53,وَ سَبْعَةٍ,وَسَبۡعَةٍ
3680,203,2,54,اِذَا,إِذَا
3681,203,2,55,رَجَعْتُمْ ؕ,رَجَعۡتُمۡۗ
3682,203,2,56,تِلْكَ,تِلۡكَ
3683,203,2,57,عَشَرَةٌ,عَشَرَةٞ
3684,203,2,58,كَامِلَةٌ ؕ,كَامِلَةٞۗ
3685,203,2,59,ذٰلِكَ,ذَٰلِكَ
3686,203,2,60,لِمَنْ,لِمَن
3687,203,2,61,لَّمْ,لَّمۡ
3688,203,2,62,یَكُنْ,يَكُنۡ
3689,203,2,63,اَهْلُهٗ,أَهۡلُهُۥ
3690,203,2,64,حَاضِرِی,حَاضِرِي
3691,203,2,65,الْمَسْجِدِ,ٱلۡمَسۡجِدِ
3692,203,2,66,الْحَرَامِ ؕ,ٱلۡحَرَامِۚ
3693,203,2,67,وَ اتَّقُوا,وَٱتَّقُواْ
3694,203,2,68,اللّٰهَ,ٱللَّهَ
3695,203,2,69,وَ اعْلَمُوْۤا,وَٱعۡلَمُوٓاْ
3696,203,2,70,اَنَّ,أَنَّ
3697,203,2,71,اللّٰهَ,ٱللَّهَ
3698,203,2,72,شَدِیْدُ,شَدِيدُ
3699,203,2,73,الْعِقَابِ۠,ٱلۡعِقَابِ
3700,204,2,1,اَلْحَجُّ,ٱلۡحَجُّ
3701,204,2,2,اَشْهُرٌ,أَشۡهُرٞ
3702,204,2,3,مَّعْلُوْمٰتٌ ۚ,مَّعۡلُومَٰتٞۚ
3703,204,2,4,فَمَنْ,فَمَن
3704,204,2,5,فَرَضَ,فَرَضَ
3705,204,2,6,فِیْهِنَّ,فِيهِنَّ
3706,204,2,7,الْحَجَّ,ٱلۡحَجَّ
3707,204,2,8,فَلَا,فَلَا
3708,204,2,9,رَفَثَ,رَفَثَ
3709,204,2,10,وَ لَا,وَلَا
3710,204,2,11,فُسُوْقَ ۙ,فُسُوقَ
3711,204,2,12,وَ لَا,وَلَا
3712,204,2,13,جِدَالَ,جِدَالَ
3713,204,2,14,فِی,فِي
3714,204,2,15,الْحَجِّ ؕ,ٱلۡحَجِّۗ
3715,204,2,16,وَ مَا,وَمَا
3716,204,2,17,تَفْعَلُوْا,تَفۡعَلُواْ
3717,204,2,18,مِنْ,مِنۡ
3718,204,2,19,خَیْرٍ,خَيۡرٖ
3719,204,2,20,یَّعْلَمْهُ,يَعۡلَمۡهُ
3720,204,2,21,اللّٰهُ ؔؕ,ٱللَّهُۗ
3721,204,2,22,وَ تَزَوَّدُوْا,وَتَزَوَّدُواْ
3722,204,2,23,فَاِنَّ,فَإِنَّ
3723,204,2,24,خَیْرَ,خَيۡرَ
3724,204,2,25,الزَّادِ,ٱلزَّادِ
3725,204,2,26,التَّقْوٰی ؗ,ٱلتَّقۡوَىٰۖ
3726,204,2,27,وَ اتَّقُوْنِ,وَٱتَّقُونِ
3727,204,2,28,یٰۤاُولِی,يَٰٓأُوْلِي
3728,204,2,29,الْاَلْبَابِ ,ٱلۡأَلۡبَٰبِ
3729,205,2,1,لَیْسَ,لَيۡسَ
3730,205,2,2,عَلَیْكُمْ,عَلَيۡكُمۡ
3731,205,2,3,جُنَاحٌ,جُنَاحٌ
3732,205,2,4,اَنْ,أَن
3733,205,2,5,تَبْتَغُوْا,تَبۡتَغُواْ
3734,205,2,6,فَضْلًا,فَضۡلٗا
3735,205,2,7,مِّنْ,مِّن
3736,205,2,8,رَّبِّكُمْ ؕ,رَّبِّكُمۡۚ
3737,205,2,9,فَاِذَاۤ,فَإِذَآ
3738,205,2,10,اَفَضْتُمْ,أَفَضۡتُم
3739,205,2,11,مِّنْ,مِّنۡ
3740,205,2,12,عَرَفٰتٍ,عَرَفَٰتٖ
3741,205,2,13,فَاذْكُرُوا,فَٱذۡكُرُواْ
3742,205,2,14,اللّٰهَ,ٱللَّهَ
3743,205,2,15,عِنْدَ,عِندَ
3744,205,2,16,الْمَشْعَرِ,ٱلۡمَشۡعَرِ
3745,205,2,17,الْحَرَامِ ۪,ٱلۡحَرَامِۖ
3746,205,2,18,وَ اذْكُرُوْهُ,وَٱذۡكُرُوهُ
3747,205,2,19,كَمَا,كَمَا
3748,205,2,20,هَدٰىكُمْ ۚ,هَدَىٰكُمۡ
3749,205,2,21,وَ اِنْ,وَإِن
3750,205,2,22,كُنْتُمْ,كُنتُم
3751,205,2,23,مِّنْ,مِّن
3752,205,2,24,قَبْلِهٖ,قَبۡلِهِۦ
3753,205,2,25,لَمِنَ,لَمِنَ
3754,205,2,26,الضَّآلِّیْنَ ,ٱلضَّآلِّينَ
3755,206,2,1,ثُمَّ,ثُمَّ
3756,206,2,2,اَفِیْضُوْا,أَفِيضُواْ
3757,206,2,3,مِنْ,مِنۡ
3758,206,2,4,حَیْثُ,حَيۡثُ
3759,206,2,5,اَفَاضَ,أَفَاضَ
3760,206,2,6,النَّاسُ,ٱلنَّاسُ
3761,206,2,7,وَ اسْتَغْفِرُوا,وَٱسۡتَغۡفِرُواْ
3762,206,2,8,اللّٰهَ ؕ,ٱللَّهَۚ
3763,206,2,9,اِنَّ,إِنَّ
3764,206,2,10,اللّٰهَ,ٱللَّهَ
3765,206,2,11,غَفُوْرٌ,غَفُورٞ
3766,206,2,12,رَّحِیْمٌ ,رَّحِيمٞ
3767,207,2,1,فَاِذَا,فَإِذَا
3768,207,2,2,قَضَیْتُمْ,قَضَيۡتُم
3769,207,2,3,مَّنَاسِكَكُمْ,مَّنَٰسِكَكُمۡ
3770,207,2,4,فَاذْكُرُوا,فَٱذۡكُرُواْ
3771,207,2,5,اللّٰهَ,ٱللَّهَ
3772,207,2,6,كَذِكْرِكُمْ,كَذِكۡرِكُمۡ
3773,207,2,7,اٰبَآءَكُمْ,ءَابَآءَكُمۡ
3774,207,2,8,اَوْ,أَوۡ
3775,207,2,9,اَشَدَّ,أَشَدَّ
3776,207,2,10,ذِكْرًا ؕ,ذِكۡرٗاۗ
3777,207,2,11,فَمِنَ,فَمِنَ
3778,207,2,12,النَّاسِ,ٱلنَّاسِ
3779,207,2,13,مَنْ,مَن
3780,207,2,14,یَّقُوْلُ,يَقُولُ
3781,207,2,15,رَبَّنَاۤ,رَبَّنَآ
3782,207,2,16,اٰتِنَا,ءَاتِنَا
3783,207,2,17,فِی,فِي
3784,207,2,18,الدُّنْیَا,ٱلدُّنۡيَا
3785,207,2,19,وَ مَا,وَمَا
3786,207,2,20,لَهٗ,لَهُۥ
3787,207,2,21,فِی,فِي
3788,207,2,22,الْاٰخِرَةِ,ٱلۡأٓخِرَةِ
3789,207,2,23,مِنْ,مِنۡ
3790,207,2,24,خَلَاقٍ ,خَلَٰقٖ
3791,208,2,1,وَ مِنْهُمْ,وَمِنۡهُم
3792,208,2,2,مَّنْ,مَّن
3793,208,2,3,یَّقُوْلُ,يَقُولُ
3794,208,2,4,رَبَّنَاۤ,رَبَّنَآ
3795,208,2,5,اٰتِنَا,ءَاتِنَا
3796,208,2,6,فِی,فِي
3797,208,2,7,الدُّنْیَا,ٱلدُّنۡيَا
3798,208,2,8,حَسَنَةً,حَسَنَةٗ
3799,208,2,9,وَّ فِی,وَفِي
3800,208,2,10,الْاٰخِرَةِ,ٱلۡأٓخِرَةِ
3801,208,2,11,حَسَنَةً,حَسَنَةٗ
3802,208,2,12,وَّ قِنَا,وَقِنَا
3803,208,2,13,عَذَابَ,عَذَابَ
3804,208,2,14,النَّارِ ,ٱلنَّارِ
3805,209,2,1,اُولٰٓىِٕكَ,أُوْلَٰٓئِكَ
